kind,id,payload_json
reifier,reifier_5f21726c5ad969c1068b5b19dcd1ae00e4227d402661d9d706f6ed65b1f31782,"{""id"":""reifier_5f21726c5ad969c1068b5b19dcd1ae00e4227d402661d9d706f6ed65b1f31782"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-held-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-downstream-reshare-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-downstream-belief-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_645548aee63cd92fb2dfcdae4578875c1dc21e37eaa5e8d71e52a686be0dc320,"{""id"":""reifier_645548aee63cd92fb2dfcdae4578875c1dc21e37eaa5e8d71e52a686be0dc320"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-omission-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-omission-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeOmission""}},""graph"":{""kind"":""default""}}"
reifier,reifier_653efec72f7ad19ee44effcc4a8d1aa79fc50451878402d217a1723410b58a40,"{""id"":""reifier_653efec72f7ad19ee44effcc4a8d1aa79fc50451878402d217a1723410b58a40"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-projected-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-forgery-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-forgery-projected-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_6658379d4048546d0a04f8ba4c21de823f4e96bb817b2236f9297085f3c63d94,"{""id"":""reifier_6658379d4048546d0a04f8ba4c21de823f4e96bb817b2236f9297085f3c63d94"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/reifier/48dcc08cba7412ad99d7a65cc9d0db751589d0a2""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/alice""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/knowsLanguage""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/lang-toki-pona""}},""graph"":{""kind"":""default""}}"
reifier,reifier_66bc48874d1ee5d55c052b53fb704ebf860a84b26e02dd6f8dda2aa88435aade,"{""id"":""reifier_66bc48874d1ee5d55c052b53fb704ebf860a84b26e02dd6f8dda2aa88435aade"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-held-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-lie-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-lie-held-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_67e698f2a3a2eb3f2b459873b2bee72d11131b1bbab4c1472519e089e2d54ed6,"{""id"":""reifier_67e698f2a3a2eb3f2b459873b2bee72d11131b1bbab4c1472519e089e2d54ed6"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-event-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-dupe-reshare-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeDeception""}},""graph"":{""kind"":""default""}}"
reifier,reifier_6baf3df44aca727eec0249155b26a342ed0d571aeba1b96f8d6a796a0eb34f43,"{""id"":""reifier_6baf3df44aca727eec0249155b26a342ed0d571aeba1b96f8d6a796a0eb34f43"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-counterpart-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/creativework-forged-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/counterpartOf""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/creativework-genuine-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_6ca9b5312767f8167fbe426ff1f2e45b580b5b6ce78f49fe4c12173887354207,"{""id"":""reifier_6ca9b5312767f8167fbe426ff1f2e45b580b5b6ce78f49fe4c12173887354207"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-projected-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-lie-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-lie-projected-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_6d659eeb88120f22e5117748065d0485f462ec2023e8b5c8f9286f20b7dfb663,"{""id"":""reifier_6d659eeb88120f22e5117748065d0485f462ec2023e8b5c8f9286f20b7dfb663"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-held-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-distortion-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-distortion-held-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_704acbf23f758148eb123738598ab3a0f4b0660fe18b09447c01b9eb160d3a69,"{""id"":""reifier_704acbf23f758148eb123738598ab3a0f4b0660fe18b09447c01b9eb160d3a69"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-participant-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/participation-disinformation-origin-deceiver-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/participationParticipant""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/agent-deceiver-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_72908cf3c7f85633b13964b9c9f8d75a4b01749e0817ef5d4a8d789b2f9e504f,"{""id"":""reifier_72908cf3c7f85633b13964b9c9f8d75a4b01749e0817ef5d4a8d789b2f9e504f"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-held-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-deception-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-held-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_72e56d2074c2760dfce55f76cffbeb58335e064e17544d7b660a8dd7b65f027d,"{""id"":""reifier_72e56d2074c2760dfce55f76cffbeb58335e064e17544d7b660a8dd7b65f027d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fiction-narrative-frame-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-hogwarts-in-canon""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/accordingTo""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/narrative-frame-harry-potter""}},""graph"":{""kind"":""default""}}"
reifier,reifier_763a12728cf3aaccada64e20e9806e16b03a6b8b3a7f70764ed7d675e545ccaa,"{""id"":""reifier_763a12728cf3aaccada64e20e9806e16b03a6b8b3a7f70764ed7d675e545ccaa"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-bullshit-held-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-bullshit-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-bullshit-held-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_76f994c7dc5f4da698bd9b36f31ae877e58c09d98d8786a6a6e0902d481d3881,"{""id"":""reifier_76f994c7dc5f4da698bd9b36f31ae877e58c09d98d8786a6a6e0902d481d3881"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-slam-occupancy-cell-42""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/slam-cell-42""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/hasReferenceFrame""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/referenceFrameRobotSLAM""}},""graph"":{""kind"":""default""}}"
reifier,reifier_7725d0987c2706d3ad25f2beb210d6c44d54c02506f4809d14cf50523acac1fe,"{""id"":""reifier_7725d0987c2706d3ad25f2beb210d6c44d54c02506f4809d14cf50523acac1fe"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-held-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-forgery-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-forgery-held-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_78c5843550ac2c7daee5cc29daccacaca51f13cca08e3f9465bb1b7ee01a4b4d,"{""id"":""reifier_78c5843550ac2c7daee5cc29daccacaca51f13cca08e3f9465bb1b7ee01a4b4d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-belief-modality-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-downstream-belief-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}},""graph"":{""kind"":""default""}}"
reifier,reifier_7d869c34ffd30ca18229223a3ae5e9112bc455197fd4559e7cd1348264f21b65,"{""id"":""reifier_7d869c34ffd30ca18229223a3ae5e9112bc455197fd4559e7cd1348264f21b65"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-forgery-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-forgery-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeForgery""}},""graph"":{""kind"":""default""}}"
reifier,reifier_7f3f3e7ab11065c1cdf03169e6d819642ed25e05dfc1fc827b37c7a98ba9aa71,"{""id"":""reifier_7f3f3e7ab11065c1cdf03169e6d819642ed25e05dfc1fc827b37c7a98ba9aa71"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-omission-held-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-omission-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-omission-held-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_807a46fa44e07edc82bd3932fa04ed1358e9d43a1f4dd4a85247c206074fbfe7,"{""id"":""reifier_807a46fa44e07edc82bd3932fa04ed1358e9d43a1f4dd4a85247c206074fbfe7"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-sockpuppet-counterpart-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/identity-sockpuppet-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/counterpartOf""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/identity-deceiver-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_8122452d5f5c878fb1cb7ee51035d54741604e91fb9c2b708bb464deb2200fd1,"{""id"":""reifier_8122452d5f5c878fb1cb7ee51035d54741604e91fb9c2b708bb464deb2200fd1"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-projected-modality-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-impersonation-projected-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}},""graph"":{""kind"":""default""}}"
reifier,reifier_81815b8e10a806fcadc113fd05cc947ce075371cd4c443cccf756f5e4876e80d,"{""id"":""reifier_81815b8e10a806fcadc113fd05cc947ce075371cd4c443cccf756f5e4876e80d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-projected-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-distortion-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-distortion-projected-001""}},""graph"":{""kind"":""default""}}"
reifier,reifier_81dd06f17162140d47dbcad43e8834a4fc37d80d631eeb4158c8295bf13951fb,"{""id"":""reifier_81dd06f17162140d47dbcad43e8834a4fc37d80d631eeb4158c8295bf13951fb"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-not-math-rock-band""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/fixtureMathRockWork""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/hasGenre""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/genreMathRock""}},""graph"":{""kind"":""default""}}"
reifier,reifier_85ee4d9632b176e27aedf52f453219ccc1a02695eaa675bb5699fce6542a251f,"{""id"":""reifier_85ee4d9632b176e27aedf52f453219ccc1a02695eaa675bb5699fce6542a251f"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-deception-event-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-deception-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeDeception""}},""graph"":{""kind"":""default""}}"
reifier,reifier_87e687d11387b8e2526dadc426110b71ecc3e0dac4365078f612ccd49237b1e4,"{""id"":""reifier_87e687d11387b8e2526dadc426110b71ecc3e0dac4365078f612ccd49237b1e4"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-license""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/photo""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/hasLicense""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/cc-by-4""}},""graph"":{""kind"":""default""}}"
reifier,reifier_887c3fe7d36fed9dceda3a8d8d1b1915221c06206d467bccf942a7682b00817d,"{""id"":""reifier_887c3fe7d36fed9dceda3a8d8d1b1915221c06206d467bccf942a7682b00817d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-omission-held-modality-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-omission-held-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}},""graph"":{""kind"":""default""}}"
reifier,reifier_8a32d37ef08ec5200b0b9eafe5db3b53860bc8af014b4e5fd0bcd7792d3034a3,"{""id"":""reifier_8a32d37ef08ec5200b0b9eafe5db3b53860bc8af014b4e5fd0bcd7792d3034a3"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-paltering-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-paltering-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypePaltering""}},""graph"":{""kind"":""default""}}"
reifier,reifier_8ea7e386e5d2055c9dfb7a21b6024eedadbb7c123b11e1cb12a3de927184a032,"{""id"":""reifier_8ea7e386e5d2055c9dfb7a21b6024eedadbb7c123b11e1cb12a3de927184a032"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-projected-001""},""statement"":{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-paltering-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-paltering-projected-001""}},""graph"":{""kind"":""default""}}"
